"","date","stock","crash","bubble","loan","interest","money","bear","bull","risk"
"36",2004-02-05,25.6520483838774,25.5885470274651,112.504792114669,71.0548679328227,79.2409003168729,74.1608622704515,92.9523619261154,94.7919770779106,196.393034741832
"37",2004-02-06,25.6520483838774,23.4561681085097,110.825616112958,67.5887768141484,64.3832315074592,78.0640655478437,92.9523619261154,115.856860873002,193.968429374649
"38",2004-02-07,18.833149446391,33.0518732438091,88.9963280907084,70.1883451531541,62.4022089995374,87.8220737413242,113.866643359491,101.813605009608,126.079479093522
"39",2004-02-08,13.6377978749728,29.853304865376,104.108912106112,51.9913667801142,64.3832315074592,82.943069644584,99.923789070574,94.7919770779106,147.90092739817
"40",2004-02-09,25.3273389106638,31.9856837843314,112.504792114669,76.2540046108341,57.4496527297329,81.9672688252359,90.6285528779625,103.569011992532,203.666850843382
"41",2004-02-10,27.9250146963729,29.853304865376,100.750560102689,74.520959051497,64.3832315074592,75.1366630897996,89.4666483538861,103.569011992532,206.091456210565
"42",2004-02-11,23.7037915445956,20.2575997300766,115.863144118092,77.9870501701713,66.3642540153811,80.0156671865398,115.028547883568,110.590639924229,189.119218640283
"43",2004-02-12,26.3014673303047,24.5223575679874,112.504792114669,71.0548679328227,69.3357877772638,80.9914680058879,116.190452407644,108.835232941305,201.242245476199
"44",2004-02-13,26.6261768035183,23.4561681085097,132.654904135207,64.9892084751428,59.4306752376547,73.1850614511035,102.247598118727,98.3027910437592,169.722375702818
"45",2004-02-14,18.1837304999637,24.5223575679874,99.0713841009772,53.7244123394513,48.5350514440847,71.2334598124075,108.057120739109,70.2162793169709,106.682636156057
"46",2004-02-15,18.833149446391,29.853304865376,119.221496121515,44.192661763097,40.6109614123974,73.1850614511035,113.866643359491,84.259535180365,157.599348866902
"47",2004-02-16,21.4308252321001,25.5885470274651,112.504792114669,66.7222540344799,57.4496527297329,78.0640655478437,84.8190302575803,107.079825958381,193.968429374649
"48",2004-02-17,25.0026294374501,22.389978649032,129.296552131784,74.520959051497,77.259877808951,82.943069644584,80.1714121612746,96.5473840608349,201.242245476199
"49",2004-02-18,26.6261768035183,27.7209259464206,102.4297361044,73.6544362718285,65.3737427614202,79.0398663671918,85.9809347816567,112.346046907153,220.639088413664
"50",2004-02-19,26.6261768035183,28.7871154058983,102.4297361044,76.2540046108341,71.3168102851856,81.9672688252359,88.3047438298096,122.878488804699,196.393034741832
"51",2004-02-20,25.6520483838774,25.5885470274651,115.863144118092,60.6565945767999,66.3642540153811,73.1850614511035,85.9809347816567,110.590639924229,167.297770335635
"52",2004-02-21,18.833149446391,33.0518732438091,139.371608142053,68.455299593817,43.5824951742801,78.0640655478437,95.2761709742683,122.878488804699,135.777900562254
"53",2004-02-22,17.5343115535365,25.5885470274651,124.259024126649,60.6565945767999,45.563517682202,77.0882647284958,98.7618845464976,108.835232941305,116.38105762479
"54",2004-02-23,24.3532104910229,26.6547364869429,100.750560102689,78.8535729498399,75.2788553010293,79.0398663671918,88.3047438298096,94.7919770779106,242.460536718312
"55",2004-02-24,29.2238525892274,25.5885470274651,112.504792114669,74.520959051497,75.2788553010293,81.9672688252359,94.1142664501918,100.058198026683,203.666850843382
"56",2004-02-25,27.2755957499456,26.6547364869429,134.334080136918,77.9870501701713,67.3547652693419,74.1608622704515,95.2761709742683,84.259535180365,176.996191804367
"57",2004-02-26,26.6261768035183,27.7209259464206,112.504792114669,74.520959051497,59.4306752376547,80.0156671865398,105.733311690956,108.835232941305,198.817640109015
"58",2004-02-27,23.7037915445956,24.5223575679874,129.296552131784,64.1226856954741,63.3927202534983,79.0398663671918,90.6285528779625,101.813605009608,215.789877679297
"59",2004-02-28,20.4566968124592,28.7871154058983,151.125840154033,66.7222540344799,56.4591414757719,77.0882647284958,95.2761709742683,91.2811631120621,147.90092739817
"60",2004-02-29,21.4308252321001,31.9856837843314,156.163368159167,73.6544362718285,66.3642540153811,97.5800819348047,110.380929787262,89.5257561291378,157.599348866902
"61",2004-03-01,20.7814062856728,26.6547364869429,94.0338560958428,84.0527096278513,68.3452765233029,76.1124639091476,77.8476031131216,94.7919770779106,213.365272312114
"62",2004-03-02,26.950886276732,27.7209259464206,107.467264109535,67.5887768141484,72.3073215391465,83.9188704639321,79.0095076371981,107.079825958381,189.119218640283
"63",2004-03-03,26.950886276732,24.5223575679874,115.863144118092,73.6544362718285,77.259877808951,81.9672688252359,111.542834311338,86.0149421632893,193.968429374649
"64",2004-03-04,25.0026294374501,25.5885470274651,105.788088107823,73.6544362718285,73.2978327931074,72.2092606317555,81.333316685351,91.2811631120621,196.393034741832
"65",2004-03-05,25.6520483838774,23.4561681085097,94.0338560958428,79.7200957295084,81.2219228247947,90.7494761993684,102.247598118727,84.259535180365,237.611325983945
"66",2004-03-06,19.4825683928183,24.5223575679874,124.259024126649,50.2583212207771,43.5824951742801,72.2092606317555,92.9523619261154,78.9933142315922,106.682636156057
"67",2004-03-07,20.1319873392456,25.5885470274651,157.842544160879,74.520959051497,60.4211864916156,91.7252770187164,89.4666483538861,147.454186565639,164.873164968452
"68",2004-03-08,0,0,0,0,0,0,0,0,0
"69",2004-03-09,0,0,0,0,0,0,0,0,0
"70",2004-03-10,23.3790820713819,26.6547364869429,109.146440111246,77.1205273905027,68.3452765233029,77.0882647284958,85.9809347816567,84.259535180365,181.845402538734
"71",2004-03-11,26.3014673303047,22.389978649032,100.750560102689,84.0527096278513,66.3642540153811,83.9188704639321,102.247598118727,93.0365700949864,189.119218640283
"72",2004-03-12,23.7037915445956,26.6547364869429,144.409136147187,79.7200957295084,67.3547652693419,74.1608622704515,79.0095076371981,75.4825002657437,189.119218640283
"73",2004-03-13,21.4308252321001,28.7871154058983,136.01325613863,65.8557312548113,45.563517682202,71.2334598124075,91.7904574020389,105.324418975456,130.928689827888
"74",2004-03-14,21.1061157588865,31.9856837843314,129.296552131784,63.2561629158056,54.4781189678501,72.2092606317555,84.8190302575803,110.590639924229,147.90092739817
"75",2004-03-15,25.3273389106638,20.2575997300766,130.975728133495,75.3874818311656,76.2693665549902,79.0398663671918,81.333316685351,96.5473840608349,220.639088413664
"76",2004-03-16,24.3532104910229,22.389978649032,120.900672123226,81.4531412888456,68.3452765233029,77.0882647284958,82.4952212094274,124.633895787623,242.460536718312
"77",2004-03-17,23.7037915445956,22.389978649032,104.108912106112,80.586618509177,65.3737427614202,79.0398663671918,84.8190302575803,96.5473840608349,193.968429374649
"78",2004-03-18,25.9767578570911,25.5885470274651,110.825616112958,73.6544362718285,62.4022089995374,79.0398663671918,77.8476031131216,114.101453890078,162.448559601269
"79",2004-03-19,23.7037915445956,24.5223575679874,134.334080136918,68.455299593817,58.4401639836938,82.943069644584,72.0380804927394,89.5257561291378,176.996191804367
"80",2004-03-20,20.1319873392456,27.7209259464206,122.579848124938,52.8578895597828,41.6014726663583,73.1850614511035,89.4666483538861,77.237907248668,147.90092739817
"81",2004-03-21,17.8590210267501,27.7209259464206,127.617376130072,64.9892084751428,45.563517682202,73.1850614511035,99.923789070574,77.237907248668,150.325532765353
"82",2004-03-22,26.3014673303047,41.5813889196308,99.0713841009772,72.7879134921598,82.2124340787556,71.2334598124075,91.7904574020389,101.813605009608,172.146981070001
"83",2004-03-23,0,0,0,0,0,0,0,0,0
"84",2004-03-24,21.7555347053138,19.1914102705989,122.579848124938,75.3874818311656,73.2978327931074,74.1608622704515,75.5237940649688,89.5257561291378,181.845402538734
"85",2004-03-25,27.2755957499456,20.2575997300766,114.183968116381,86.6522779668569,99.0511253960912,92.7010778380645,68.5523669205101,175.540698292427,184.270007905917
"86",2004-03-26,24.6779199642365,26.6547364869429,147.76748815061,65.8557312548113,62.4022089995374,68.3060573543633,88.3047438298096,82.5041281974407,186.6946132731
"87",2004-03-27,17.8590210267501,22.389978649032,154.484192157456,64.1226856954741,41.6014726663583,69.2818581737113,84.8190302575803,75.4825002657437,133.353295195071
"88",2004-03-28,19.8072778660319,29.853304865376,99.0713841009772,55.4574578987885,61.4116977455765,76.1124639091476,77.8476031131216,107.079825958381,193.968429374649
"89",2004-03-29,23.3790820713819,20.2575997300766,107.467264109535,74.520959051497,73.2978327931074,76.1124639091476,84.8190302575803,110.590639924229,227.912904515213
"90",2004-03-30,26.3014673303047,22.389978649032,105.788088107823,80.586618509177,73.2978327931074,80.0156671865398,81.333316685351,100.058198026683,189.119218640283
"91",2004-03-31,26.950886276732,20.2575997300766,119.221496121515,84.0527096278513,77.259877808951,81.9672688252359,81.333316685351,101.813605009608,184.270007905917
"92",2004-04-01,25.9767578570911,21.3237891895543,139.371608142053,75.3874818311656,68.3452765233029,78.0640655478437,88.3047438298096,115.856860873002,213.365272312114
"93",2004-04-02,21.1061157588865,25.5885470274651,141.050784143764,84.0527096278513,67.3547652693419,72.2092606317555,79.0095076371981,105.324418975456,164.873164968452
"94",2004-04-03,20.7814062856728,23.4561681085097,119.221496121515,70.1883451531541,60.4211864916156,76.1124639091476,85.9809347816567,87.7703491462136,133.353295195071
"95",2004-04-04,18.833149446391,28.7871154058983,102.4297361044,64.1226856954741,51.5065852059674,78.0640655478437,83.6571257335039,87.7703491462136,179.420797171551
"96",2004-04-05,24.6779199642365,25.5885470274651,130.975728133495,84.9192324075198,73.2978327931074,74.1608622704515,79.0095076371981,87.7703491462136,213.365272312114
"97",2004-04-06,27.6003052231593,28.7871154058983,112.504792114669,84.0527096278513,72.3073215391465,78.0640655478437,82.4952212094274,117.612267855926,184.270007905917
"98",2004-04-07,25.0026294374501,29.853304865376,117.542320119803,84.0527096278513,75.2788553010293,79.0398663671918,79.0095076371981,100.058198026683,208.516061577748
"99",2004-04-08,26.950886276732,31.9856837843314,124.259024126649,83.1861868481827,77.259877808951,77.0882647284958,81.333316685351,101.813605009608,186.6946132731
"100",2004-04-09,21.7555347053138,24.5223575679874,129.296552131784,81.4531412888456,57.4496527297329,67.3302565350153,72.0380804927394,91.2811631120621,147.90092739817
"101",2004-04-10,19.8072778660319,29.853304865376,114.183968116381,68.455299593817,48.5350514440847,80.0156671865398,84.8190302575803,80.7487212145165,123.654873726339
"102",2004-04-11,27.9250146963729,28.7871154058983,107.467264109535,75.3874818311656,49.5255626980456,95.6284802961087,102.247598118727,87.7703491462136,140.627111296621
"103",2004-04-12,0,0,0,0,0,0,0,0,0
"104",2004-04-13,0,0,0,0,0,0,0,0,0
"105",2004-04-14,25.0026294374501,22.389978649032,122.579848124938,77.1205273905027,74.2883440470683,73.1850614511035,68.5523669205101,107.079825958381,196.393034741832
"106",2004-04-15,24.0285010178092,21.3237891895543,125.938200128361,82.3196640685141,80.2314115708338,78.0640655478437,83.6571257335039,96.5473840608349,213.365272312114
"107",2004-04-16,22.404953651741,26.6547364869429,144.409136147187,73.6544362718285,65.3737427614202,80.0156671865398,73.1999850168158,122.878488804699,201.242245476199
"108",2004-04-17,18.833149446391,30.9194943248537,110.825616112958,51.9913667801142,54.4781189678501,73.1850614511035,72.0380804927394,80.7487212145165,150.325532765353
"109",2004-04-18,14.2872168214001,25.5885470274651,129.296552131784,58.9235490174627,51.5065852059674,79.0398663671918,82.4952212094274,94.7919770779106,140.627111296621
"110",2004-04-19,23.7037915445956,25.5885470274651,105.788088107823,79.7200957295084,60.4211864916156,71.2334598124075,70.876175968663,101.813605009608,220.639088413664
"111",2004-04-20,27.2755957499456,26.6547364869429,114.183968116381,77.9870501701713,81.2219228247947,78.0640655478437,77.8476031131216,101.813605009608,198.817640109015
"112",2004-04-21,23.3790820713819,23.4561681085097,110.825616112958,78.8535729498399,81.2219228247947,73.1850614511035,68.5523669205101,86.0149421632893,230.337509882396
"113",2004-04-22,24.6779199642365,106.618945947771,112.504792114669,77.9870501701713,81.2219228247947,79.0398663671918,75.5237940649688,105.324418975456,225.48829914803
"114",2004-04-23,25.3273389106638,56.5080413523188,117.542320119803,77.9870501701713,69.3357877772638,80.0156671865398,76.6856985890452,129.900116736396,189.119218640283
"115",2004-04-24,15.9107641874683,44.779957298064,130.975728133495,68.455299593817,52.4970964599283,70.2576589930594,74.3618895408923,108.835232941305,128.504084460705
"116",2004-04-25,17.2096020803228,42.6475783791086,119.221496121515,54.5909351191199,58.4401639836938,80.0156671865398,74.3618895408923,114.101453890078,179.420797171551
"117",2004-04-26,23.0543725981683,23.4561681085097,117.542320119803,79.7200957295084,72.3073215391465,78.0640655478437,68.5523669205101,110.590639924229,227.912904515213
"118",2004-04-27,25.0026294374501,24.5223575679874,117.542320119803,84.9192324075198,67.3547652693419,80.9914680058879,70.876175968663,93.0365700949864,208.516061577748
"119",2004-04-28,24.3532104910229,25.5885470274651,129.296552131784,84.9192324075198,61.4116977455765,77.0882647284958,81.333316685351,112.346046907153,198.817640109015
"120",2004-04-29,30.1979810088684,23.4561681085097,125.938200128361,74.520959051497,75.2788553010293,76.1124639091476,82.4952212094274,122.878488804699,210.940666944931
"121",2004-04-30,26.950886276732,25.5885470274651,167.917600171148,72.7879134921598,74.2883440470683,72.2092606317555,82.4952212094274,101.813605009608,201.242245476199
"122",2004-05-01,23.0543725981683,33.0518732438091,120.900672123226,61.5231173564685,51.5065852059674,74.1608622704515,83.6571257335039,89.5257561291378,172.146981070001
"123",2004-05-02,24.4105121627664,36.3207398283617,132.147246274224,55.1898552756556,51.5065852059674,61.6518011645923,86.9164942685754,115.279740769027,144.518453243952
"124",2004-05-03,29.835070421159,25.7877252781368,136.364711580848,79.6181518730768,75.9933224350338,71.4803491763389,80.3977571984323,100.563178117662,167.896438327532
"125",2004-05-04,29.4960355300095,27.6037622695549,101.21916735898,83.2371587763985,76.837692684312,68.7998360822262,82.5706695551467,112.826980327133,180.648066554939
"126",2004-05-05,28.4789308565609,36.3207398283617,130.74142450535,72.3801380664335,75.1489521857557,71.4803491763389,88.0029504469326,121.411641873762,210.401865752224
"127",2004-05-06,26.7837564008132,34.8679102352272,126.523959198725,69.6658828889422,67.5496199422523,64.332314258705,83.6571257335039,99.3367978967145,206.151323009754
"128",2004-05-07,25.4276168362151,27.6037622695549,122.306493892101,67.8563794372814,72.6158414379212,66.1193229881135,85.8300380902182,103.015938559556,199.775508896051
"129",2004-05-08,18.3078841220748,27.6037622695549,102.624989127855,51.5708483723339,54.0396959538018,63.4388098940007,79.3113010200751,98.1104176757675,142.393181872717
"130",2004-05-09,18.6469190132244,27.2405548712713,109.654097972229,44.3328345656905,48.1291042088548,64.332314258705,69.5331954148604,114.05336054808,138.142639130248
"131",2004-05-10,26.1056866185141,26.1509326764204,111.059919741103,66.0468759856206,71.771471188643,73.2673579057473,80.3977571984323,99.3367978967145,182.773337926174
"132",2004-05-11,26.7837564008132,25.0613104815696,105.436632665604,73.2848897922639,74.3045819364775,79.521888458677,79.3113010200751,84.6202352453494,176.39752381247
"133",2004-05-12,25.7666517273646,22.5188586935842,112.465741509978,67.8563794372814,64.1721389451397,69.6933404469304,79.3113010200751,94.4312770129262,176.39752381247
"134",2004-05-13,26.7837564008132,23.6084808884351,113.871563278853,67.8563794372814,61.6390281973052,66.1193229881135,72.7925639499319,96.8840374548204,144.518453243952
"135",2004-05-14,24.4105121627664,23.6084808884351,111.059919741103,63.3326208081293,54.88406620308,70.5868448116346,74.9654763066463,114.05336054808,165.771166956297
"136",2004-05-15,18.6469190132244,26.1509326764204,112.465741509978,55.1898552756556,31.2416992232917,66.1193229881135,65.1873707014315,88.2993759081907,125.39101090284
"137",2004-05-16,17.9688492309253,25.4245178798532,123.712315660976,46.1423380173513,42.2185124639077,76.8413753645643,73.8790201282891,93.2048967919791,142.393181872717
"138",2004-05-17,28.8179657477104,33.4150806420927,123.712315660976,67.8563794372814,67.5496199422523,74.1608622704515,72.7925639499319,94.4312770129262,187.023880668643
"139",2004-05-18,29.835070421159,29.0565918626894,127.9297809676,72.3801380664335,70.9271009393649,70.5868448116346,71.7061077715747,104.242318780503,193.399694782347
"140",2004-05-19,25.7666517273646,28.6933844644058,123.712315660976,66.0468759856206,56.5728067016363,66.1193229881135,80.3977571984323,103.015938559556,189.149152039878
"141",2004-05-20,27.4618261831123,23.6084808884351,139.176355118598,66.0468759856206,68.3939901915305,77.7348797292685,82.5706695551467,103.015938559556,174.272252441236
"142",2004-05-21,26.1056866185141,26.8773474729877,122.306493892101,66.0468759856206,59.1059174494708,70.5868448116346,73.8790201282891,98.1104176757675,155.144810100124
"143",2004-05-22,18.9859539043739,30.1462140575402,115.277385047728,53.3803518239947,40.5297719653514,61.6518011645923,78.2248448417178,73.5828132568256,112.639382675433
"144",2004-05-23,15.9346398840281,27.2405548712713,104.03081089673,41.6185793881992,45.5959934610203,61.6518011645923,82.5706695551467,100.563178117662,144.518453243952
"145",2004-05-24,23.7324423804674,30.5094214558238,109.654097972229,66.951627711451,63.3277686958616,63.4388098940007,79.3113010200751,91.978516571032,178.522795183705
"146",2004-05-25,25.0885819450655,26.1509326764204,125.118137429851,75.0943932439248,64.1721389451397,67.0128273528177,83.6571257335039,100.563178117662,195.524966153581
"147",2004-05-26,26.1056866185141,23.6084808884351,109.654097972229,68.7611311631118,63.3277686958616,72.3738535410431,77.1383886633607,104.242318780503,182.773337926174
"148",2004-05-27,24.4105121627664,25.7877252781368,106.842454434479,64.2373725339597,66.7052496929741,67.9063317175219,79.3113010200751,80.9410945825081,174.272252441236
"149",2004-05-28,23.3934074893179,27.6037622695549,113.871563278853,62.4278690822989,49.8178447074111,63.4388098940007,73.8790201282891,100.563178117662,170.021709698767
"150",2004-05-29,17.9688492309253,31.5990436506747,118.089028585477,55.1898552756556,42.2185124639077,63.4388098940007,72.7925639499319,84.6202352453494,106.263568561729
"151",2004-05-30,15.9346398840281,31.9622510489583,132.147246274224,48.8565931948426,38.8410314667951,60.758296799888,74.9654763066463,116.506120989974,112.639382675433
"152",2004-05-31,19.3249887955234,23.9716882867187,113.871563278853,49.761344920673,46.4403637102985,58.9712880704796,70.6196515932175,83.3938550244023,144.518453243952
"153",2004-06-01,23.0543725981683,28.3301770661221,112.465741509978,68.7611311631118,61.6390281973052,70.5868448116346,76.0519324850035,105.46869900145,170.021709698767
"154",2004-06-02,24.0714772716169,25.0613104815696,101.21916735898,81.4276553247377,56.5728067016363,69.6933404469304,65.1873707014315,109.147839664291,170.021709698767
"155",2004-06-03,22.7153377070188,25.7877252781368,95.5958802834813,72.3801380664335,54.88406620308,67.9063317175219,67.3602830581459,107.921459443344,174.272252441236
"156",2004-06-04,25.0885819450655,23.9716882867187,94.1900585146066,62.4278690822989,60.7946579480271,65.2258186234092,74.9654763066463,83.3938550244023,165.771166956297
"157",2004-06-05,16.6127096663272,22.1556512953006,109.654097972229,59.7136139048076,43.0628827131858,66.1193229881135,82.5706695551467,94.4312770129262,95.6372117055562
"158",2004-06-06,19.3249887955234,29.7830066592566,98.4075238212308,46.1423380173513,48.9734744581329,68.7998360822262,80.3977571984323,99.3367978967145,97.7624830767907
"159",2004-06-07,24.4105121627664,25.0613104815696,106.842454434479,75.9991449697552,61.6390281973052,66.1193229881135,77.1383886633607,112.826980327133,157.270081471359
"160",2004-06-08,26.7837564008132,26.1509326764204,112.465741509978,68.7611311631118,60.7946579480271,82.2024015527897,70.6196515932175,80.9410945825081,153.01953872889
"161",2004-06-09,24.4105121627664,23.9716882867187,113.871563278853,70.5706346147726,63.3277686958616,75.94787099986,77.1383886633607,83.3938550244023,187.023880668643
"162",2004-06-10,27.8008610742618,26.514140074704,118.089028585477,72.3801380664335,77.6820629335902,75.0543666351558,67.3602830581459,100.563178117662,159.395352842594
"163",2004-06-11,22.7153377070188,22.5188586935842,108.248276203354,60.6183656306381,60.7946579480271,63.4388098940007,78.2248448417178,100.563178117662,161.520624213828
"164",2004-06-12,17.6298143397758,27.9669696678385,140.582176887473,56.0946070014859,39.6854017160732,56.2907749763669,66.2738268797888,82.1674748034553,89.2613975918524
"165",2004-06-13,17.2907794486262,27.6037622695549,113.871563278853,45.2375862915209,43.907252962464,63.4388098940007,70.6196515932175,88.2993759081907,110.514111304198
"166",2004-06-14,22.7153377070188,23.6084808884351,109.654097972229,71.4753863406031,65.860879443696,65.2258186234092,79.3113010200751,104.242318780503,163.645895585063
"167",2004-06-15,24.749547053916,23.2452734901515,119.494850354352,78.7134001472464,63.3277686958616,73.2673579057473,69.5331954148604,91.978516571032,172.146981070001
"168",2004-06-16,23.3934074893179,29.419799260973,104.03081089673,72.3801380664335,59.1059174494708,58.0777837057753,71.7061077715747,91.978516571032,161.520624213828
"169",2004-06-17,24.749547053916,25.0613104815696,113.871563278853,58.8088621789772,64.1721389451397,66.1193229881135,81.4842133767895,90.7521363500849,153.01953872889
"170",2004-06-18,22.3763028158692,24.6981030832859,106.842454434479,59.7136139048076,51.5065852059674,72.3738535410431,77.1383886633607,87.0729956872437,161.520624213828
"171",2004-06-19,18.6469190132244,27.2405548712713,122.306493892101,54.2851035498251,42.2185124639077,66.1193229881135,79.3113010200751,69.9036725939844,114.764654046667
"172",2004-06-20,14.2394654282804,28.3301770661221,108.248276203354,56.9993587273163,36.3079207189606,62.5453055292965,68.4467392365031,90.7521363500849,97.7624830767907
"173",2004-06-21,23.0543725981683,27.9669696678385,98.4075238212308,75.9991449697552,62.4833984465834,66.1193229881135,59.7550898096456,89.5257561291378,163.645895585063
"174",2004-06-22,25.0885819450655,25.7877252781368,111.059919741103,72.3801380664335,58.2615472001926,69.6933404469304,79.3113010200751,96.8840374548204,167.896438327532
"175",2004-06-23,24.0714772716169,29.7830066592566,108.248276203354,77.808648421416,63.3277686958616,72.3738535410431,77.1383886633607,104.242318780503,170.021709698767
"176",2004-06-24,24.0714772716169,23.9716882867187,92.7842367457319,68.7611311631118,65.860879443696,67.9063317175219,72.7925639499319,98.1104176757675,170.021709698767
"177",2004-06-25,25.0885819450655,26.8773474729877,120.900672123226,61.5231173564685,52.3509554552455,61.6518011645923,77.1383886633607,109.147839664291,153.01953872889
"178",2004-06-26,16.6127096663272,26.8773474729877,104.03081089673,56.0946070014859,48.1291042088548,68.7998360822262,74.9654763066463,64.998151710196,106.263568561729
"179",2004-06-27,17.6298143397758,25.7877252781368,112.465741509978,52.4756000981643,47.2847339595766,67.0128273528177,74.9654763066463,85.8466154662966,106.263568561729
"180",2004-06-28,22.7153377070188,31.9622510489583,111.059919741103,78.7134001472464,61.6390281973052,70.5868448116346,71.7061077715747,94.4312770129262,161.520624213828
